OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1972-097B","DELTA 1 R/B","6306","US","111.77","99.77","1516","1100","LARGE","0","1972-12-11",""
"1972-097A","NIMBUS 5","6305","US","107.13","99.96","1100","1088","LARGE","0","1972-12-11",""
"1972-072E","SL-6 R/B(2)","6302","CIS","706.66","65.87","36651","3154","LARGE","0","1972-09-19",""
"1969-024C","SL-8 DEB","6289","CIS","108.54","73.99","1170","1149","SMALL","0","1969-03-17",""
"1972-069D","SCOUT B-1 DEB","6284","US","98.46","90.44","717","653","SMALL","0","1972-09-02",""
"1972-090A","ANIK A1 (TELESAT 1)","6278","CA","1457.10","12.44","36245","36149","LARGE","0","1972-11-10",""
"1972-062C","SL-8 DEB","6277","CIS","104.10","82.86","956","948","MEDIUM","0","1972-08-16",""
"1972-089B","THOR BURNER 2 R/B","6276","US","101.32","98.62","847","795","LARGE","0","1972-11-09",""
"1972-089A","OPS 7323 (DMSP 5B F3)","6275","US","100.85","98.51","824","774","LARGE","0","1972-11-09",""
"1972-087J","SL-8 R/B","6271","CIS","116.64","74.04","1593","1466","LARGE","0","1972-11-01",""
"1972-087H","COSMOS 535","6270","CIS","114.35","74.03","1468","1383","MEDIUM","0","1972-11-01",""
"1972-087G","COSMOS 534","6269","CIS","113.96","74.03","1467","1349","MEDIUM","0","1972-11-01",""
"1972-087F","COSMOS 533","6268","CIS","113.60","74.03","1468","1316","MEDIUM","0","1972-11-01",""
"1972-087E","COSMOS 532","6267","CIS","113.41","74.04","1467","1299","MEDIUM","0","1972-11-01",""
"1972-087D","COSMOS 531","6266","CIS","114.76","74.03","1469","1420","MEDIUM","0","1972-11-01",""
"1972-087C","COSMOS 530","6265","CIS","113.78","74.04","1467","1333","MEDIUM","0","1972-11-01",""
"1972-087B","COSMOS 529","6264","CIS","114.54","74.04","1467","1402","MEDIUM","0","1972-11-01",""
"1972-087A","COSMOS 528","6262","CIS","114.14","74.04","1468","1365","MEDIUM","0","1972-11-01",""
"1972-085B","SL-3 R/B","6257","CIS","102.39","81.26","912","831","LARGE","0","1972-10-26",""
"1972-085A","METEOR 1-13","6256","CIS","102.21","81.27","880","846","LARGE","0","1972-10-26",""
"1965-020FD","SL-8 DEB *","6252","CIS","117.08","56.04","1699","1400","SMALL","0","1965-03-15",""
"1972-082C","DELTA 1 R/B","6237","US","109.21","102.77","1464","916","LARGE","0","1972-10-15",""
"1972-082B","OSCAR 6","6236","US","114.91","101.78","1455","1448","MEDIUM","0","1972-10-15",""
"1972-082A","NOAA 2 (ITOS-D)","6235","US","114.91","101.75","1455","1448","LARGE","0","1972-10-15",""
"1972-076C","ATLAS F BURNER 2 R/B","6218","US","98.94","98.57","716","701","LARGE","0","1972-10-02",""
"1972-076B","OPS 8180 (STP RADSAT)","6217","US","98.19","98.65","679","665","LARGE","0","1972-10-02",""
"1970-025NE","THORAD AGENA D DEB","6216","US","100.69","98.98","966","616","SMALL","0","1970-04-08",""
"1961-018E","MIDAS 3 DEB","6215","US","161.62","91.20","3524","3377","MEDIUM","0","1961-07-12",""
"1966-016E","DELTA 1 DEB","6214","US","114.09","101.44","1509","1319","SMALL","0","1966-02-28",""
"1966-087E","DELTA 1 DEB *","6213","US","109.82","101.80","1268","1169","SMALL","0","1966-10-02",""
"1972-074C","SL-8 DEB","6210","CIS","104.85","65.83","997","978","MEDIUM","0","1972-09-29",""
"1972-074B","SL-8 R/B","6207","CIS","104.68","65.82","1003","956","LARGE","0","1972-09-29",""
"1972-074A","COSMOS 521","6206","CIS","104.92","65.83","1002","980","LARGE","0","1972-09-29",""
"1972-073A","EXPLORER 47 (IMP-7)","6197","US","17642.87","13.97","232222","204011","","0","1972-09-23",""
"1972-072A","COSMOS 520","6192","CIS","715.16","73.29","32027","8198","LARGE","0","1972-09-19",""
"1972-069B","SCOUT B-1 R/B","6180","US","98.30","89.93","706","650","MEDIUM","0","1972-09-02",""
"1968-091CG","COSMOS 249 DEB *","6176","CIS","110.20","65.73","1589","883","SMALL","0","1968-10-20",""
"1972-069A","TRIAD 1","6173","US","99.39","89.89","765","693","MEDIUM","0","1972-09-02",""
"1970-025NB","THORAD AGENA D DEB","6167","US","105.41","100.08","1036","991","SMALL","0","1970-04-08",""
"1970-025MZ","THORAD AGENA D DEB","6160","US","100.12","100.43","811","718","SMALL","0","1970-04-08",""
"1970-025MY","THORAD AGENA D DEB *","6159","US","112.03","101.26","1366","1273","SMALL","0","1970-04-08",""
"1970-025MX","THORAD AGENA D DEB","6157","US","102.43","99.88","881","866","SMALL","0","1970-04-08",""
"1972-065B","ATLAS CENTAUR R/B","6155","US","97.86","35.00","683","629","LARGE","0","1972-08-21",""
"1972-066A","COSMOS 516","6154","CIS","104.52","64.81","1029","916","LARGE","0","1972-08-21",""
"1972-065A","OAO 3 (COPERNICUS)","6153","US","98.77","35.01","705","695","LARGE","0","1972-08-21",""
"1972-062B","SL-8 R/B","6149","CIS","104.13","82.97","961","946","LARGE","0","1972-08-16",""
"1972-062A","COSMOS 514","6148","CIS","104.21","82.97","965","950","LARGE","0","1972-08-16",""
"1970-025MV","THORAD AGENA D DEB","6139","US","103.37","99.09","970","865","SMALL","0","1970-04-08",""
"1972-058B","DELTA 1 R/B","6127","US","97.68","98.46","721","574","LARGE","0","1972-07-23",""
"1972-058A","LANDSAT 1 (ERTS 1)","6126","US","103.04","99.13","909","896","LARGE","0","1972-07-23",""
"1972-057J","SL-8 R/B","6125","CIS","116.99","74.02","1600","1490","LARGE","0","1972-07-20",""
"1972-057H","COSMOS 511","6124","CIS","116.43","74.03","1545","1495","MEDIUM","0","1972-07-20",""
"1972-057G","COSMOS 510","6123","CIS","116.03","74.03","1509","1495","MEDIUM","0","1972-07-20",""
"1972-057F","COSMOS 509","6122","CIS","115.67","74.03","1498","1473","MEDIUM","0","1972-07-20",""
"1972-057E","COSMOS 508","6121","CIS","115.31","74.03","1496","1443","MEDIUM","0","1972-07-20",""
"1972-057D","COSMOS 507","6120","CIS","114.96","74.03","1496","1411","MEDIUM","0","1972-07-20",""
"1972-057C","COSMOS 506","6119","CIS","114.64","74.03","1496","1382","MEDIUM","0","1972-07-20",""
"1972-057B","COSMOS 505","6118","CIS","114.31","74.03","1496","1352","MEDIUM","0","1972-07-20",""
"1972-057A","COSMOS 504","6117","CIS","113.96","74.02","1495","1321","MEDIUM","0","1972-07-20",""
"1972-049B","SL-3 R/B","6080","CIS","102.79","81.24","927","855","LARGE","0","1972-06-30",""
"1972-049A","METEOR 1-12","6079","CIS","102.63","81.23","892","874","LARGE","0","1972-06-30",""
"1972-023E","COSMOS 482 DESCENT CRAFT","6073","CIS","112.19","52.06","2452","202","MEDIUM","0","1972-03-31",""
"1972-043D","SL-8 DEB","6065","CIS","97.83","74.07","663","646","SMALL","0","1972-06-23",""
"1972-043C","SL-8 DEB","6063","CIS","96.86","74.04","610","606","SMALL","0","1972-06-23",""
"1972-043B","SL-8 R/B","6061","CIS","99.96","74.06","770","743","LARGE","0","1972-06-23",""
"1972-043A","COSMOS 494","6059","CIS","100.31","74.06","781","765","LARGE","0","1972-06-23",""
"1972-041B","ATLAS CENTAUR R/B","6058","US","647.71","26.46","36340","499","LARGE","0","1972-06-13",""
"1972-041A","INTELSAT 4-F5","6052","ITSO","1438.14","12.09","35841","35812","MEDIUM","0","1972-06-13",""
"1972-035B","SL-8 R/B","6020","CIS","104.44","74.02","983","954","LARGE","0","1972-05-06",""
"1972-035A","COSMOS 489","6019","CIS","104.66","74.02","996","961","LARGE","0","1972-05-06",""
"1970-025MR","THORAD AGENA D DEB","6014","US","103.29","100.05","957","872","SMALL","0","1970-04-08",""
"1972-031C","APOLLO 16 LM (ORION)","6005","US","","","","","","0","1972-04-16","SELENOCENTRIC ORBIT (MOON)"
"1965-108T","TITAN 3C TRANSTAGE DEB","5998","US","480.92","26.67","27337","573","MEDIUM","0","1965-12-21",""
"1965-108S","TITAN 3C TRANSTAGE DEB","5992","US","540.73","27.02","30204","1012","SMALL","0","1965-12-21",""
"1965-108R","TITAN 3C TRANSTAGE DEB","5991","US","546.12","27.39","30261","1247","MEDIUM","0","1965-12-21",""
"1967-001S","DELTA 1 DEB *","5987","US","502.70","26.67","28665","464","MEDIUM","0","1967-01-11",""
"1965-108Q","TITAN 3C TRANSTAGE DEB","5986","US","415.33","26.97","23720","403","MEDIUM","0","1965-12-21",""
"1969-011B","DELTA 1 R/B(2)","5977","US","326.65","29.41","18407","259","LARGE","0","1969-02-06",""
"1970-021C","DELTA 1 DEB","5975","US","465.02","25.70","26708","301","LARGE","0","1970-03-20",""
"1967-006E","DELTA 1 DEB","5971","US","113.08","101.96","1456","1281","SMALL","0","1967-01-26",""
"1970-025MQ","THORAD AGENA D DEB *","5967","US","111.64","101.64","1390","1214","SMALL","0","1970-04-08",""
"1970-025MP","THORAD AGENA D DEB","5958","US","105.78","99.47","1071","991","SMALL","0","1970-04-08",""
"1970-025MN","THORAD AGENA D DEB","5957","US","101.01","99.64","834","780","SMALL","0","1970-04-08",""
"1972-029A","PROGNOZ 1","5941","CIS","5774.00","64.93","200002","469","","0","1972-04-14",""
"1960-016E","TIROS 2 DEB *","5922","US","105.13","47.03","1031","970","SMALL","0","1960-11-23",""
"1972-022B","SL-3 R/B","5918","CIS","102.43","81.24","917","830","LARGE","0","1972-03-30",""
"1972-022A","METEOR 1-11","5917","CIS","102.22","81.22","887","841","LARGE","0","1972-03-30",""
"1972-019B","SL-8 R/B","5907","CIS","108.91","82.97","1192","1161","LARGE","0","1972-03-25",""
"1972-019A","COSMOS 480","5905","CIS","109.10","82.98","1199","1171","LARGE","0","1972-03-25",""
"1972-018B","THOR BURNER 2 R/B","5904","US","101.16","98.93","847","780","LARGE","0","1972-03-24",""
"1972-018A","OPS 5058 (DMSP 5B F2)","5903","US","101.12","98.94","848","775","LARGE","0","1972-03-24",""
"1961-015KF","THOR ABLESTAR DEB","5876","US","115.42","65.67","2050","899","SMALL","0","1961-06-29",""
"1968-097DK","COSMOS 252 DEB *","5871","CIS","110.46","62.83","1922","574","SMALL","0","1968-11-01",""
"1972-012B","ATLAS CENTAUR R/B(2)","5861","US","","","","","","0","1972-03-03","HELIOCENTRIC ORBIT (SUN)"
"1972-012A","PIONEER 10","5860","US","","","","","","0","1972-03-03","ESCAPED SOLAR SYSTEM"
"1971-114D","SL-8 DEB","5858","CIS","97.55","74.01","645","637","SMALL","0","1971-12-17",""
"1972-010B","TITAN 3C TRANSTAGE R/B","5854","US","","","","","","0","1972-03-01","NO ELEMENTS AVAILABLE"
"1972-010A","OPS 1570","5851","US","","","","","","0","1972-03-01","NO ELEMENTS AVAILABLE"
"1972-009B","SL-8 R/B","5847","CIS","104.41","74.05","989","944","LARGE","0","1972-02-25",""
"1972-009A","COSMOS 475","5846","CIS","104.64","74.05","995","960","LARGE","0","1972-02-25",""
"1970-025ML","THORAD AGENA D DEB","5842","US","98.84","99.99","728","678","SMALL","0","1970-04-08",""
"1972-007B","SL-12 R/B(2)","5836","CIS","","","","","","0","1972-02-14","SELENOCENTRIC ORBIT (MOON)"
"1961-015KE","THOR ABLESTAR DEB","5826","US","103.33","66.68","970","861","SMALL","0","1961-06-29",""
"1970-025MJ","THORAD AGENA D DEB *","5824","US","108.55","97.88","1622","698","SMALL","0","1970-04-08",""
"1972-003B","ATLAS CENTAUR R/B","5816","US","651.94","27.93","36373","683","LARGE","0","1972-01-23",""
"1961-015KC","THOR ABLESTAR DEB","5808","US","96.70","66.59","636","566","SMALL","0","1961-06-29",""
"1969-082JW","THORAD AGENA D DEB","5794","US","99.37","70.01","755","702","SMALL","0","1969-09-30",""
"1961-015KA","THOR ABLESTAR DEB","5786","US","103.03","67.12","996","808","SMALL","0","1961-06-29",""
"1961-015JZ","THOR ABLESTAR DEB","5785","US","104.21","65.64","1064","851","SMALL","0","1961-06-29",""
"1971-114C","SL-8 DEB","5778","CIS","97.89","74.01","664","651","SMALL","0","1971-12-17",""
"1972-003A","INTELSAT 4-F4","5775","ITSO","1442.39","12.80","35923","35897","LARGE","0","1972-01-23",""
"1971-015CF","COSMOS 397 DEB *","5763","CIS","108.08","66.90","1426","850","SMALL","0","1971-02-25",""
"1969-082JS","THORAD AGENA D DEB","5758","US","104.30","69.81","996","927","SMALL","0","1969-09-30",""
"1969-082JP","THORAD AGENA D DEB","5755","US","100.33","69.93","781","767","SMALL","0","1969-09-30",""
"1961-015JX","THOR ABLESTAR DEB","5748","US","105.56","67.56","1120","921","SMALL","0","1961-06-29",""
"1961-015JV","THOR ABLESTAR DEB","5746","US","102.28","66.30","900","833","SMALL","0","1961-06-29",""
"1961-015JU","THOR ABLESTAR DEB","5745","US","101.60","67.07","903","766","SMALL","0","1961-06-29",""
"1970-025MH","THORAD AGENA D DEB","5736","US","109.72","101.37","1389","1038","SMALL","0","1970-04-08",""
"1971-120B","SL-3 R/B","5732","CIS","102.42","81.25","911","836","LARGE","0","1971-12-29",""
"1971-120A","METEOR 1-10","5731","CIS","102.02","81.26","872","837","LARGE","0","1971-12-29",""
"1971-119B","SL-8 R/B","5730","CIS","102.65","73.90","1389","379","LARGE","0","1971-12-27",""
"1971-119A","AUREOLE 1","5729","FR","104.67","73.96","1572","386","LARGE","0","1971-12-27",""
"1971-117A","COSMOS 469","5721","CIS","104.65","64.49","1013","943","LARGE","0","1971-12-25",""
"1971-015CB","COSMOS 397 DEB *","5720","CIS","102.45","66.73","948","801","SMALL","0","1971-02-25",""
"1961-015JT","THOR ABLESTAR DEB","5716","US","99.13","66.70","777","657","SMALL","0","1961-06-29",""
"1961-015JS","THOR ABLESTAR DEB","5715","US","105.87","66.57","1157","914","SMALL","0","1961-06-29",""
"1971-116A","INTELSAT 4-F3","5709","ITSO","1445.53","12.63","36020","35922","LARGE","0","1971-12-20",""
"1971-114B","SL-8 R/B","5707","CIS","100.08","74.03","781","744","LARGE","0","1971-12-17",""
"1971-114A","COSMOS 468","5705","CIS","100.30","74.02","784","762","LARGE","0","1971-12-17",""
"1963-014CU","WESTFORD NEEDLES","5702","US","165.62","87.01","4853","2371","MEDIUM","0","1963-05-09",""
"1970-025MD","THORAD AGENA D DEB","5698","US","105.96","99.64","1045","1034","SMALL","0","1970-04-08",""
"1970-025MB","THORAD AGENA D DEB","5696","US","106.37","99.29","1100","1016","SMALL","0","1970-04-08",""
"1970-025LZ","THORAD AGENA D DEB","5694","US","98.19","99.82","686","658","SMALL","0","1970-04-08",""
"1970-025LX","THORAD AGENA D DEB","5692","US","106.44","99.66","1147","976","SMALL","0","1970-04-08",""
"1970-025LW","THORAD AGENA D DEB","5691","US","102.97","99.09","924","874","SMALL","0","1970-04-08",""
"1970-025LV","THORAD AGENA D DEB","5690","US","106.60","99.91","1105","1033","SMALL","0","1970-04-08",""
"1971-111B","SL-8 R/B","5685","CIS","104.59","74.03","992","958","LARGE","0","1971-12-15",""
"1971-111A","COSMOS 465","5683","CIS","104.79","74.03","1005","964","LARGE","0","1971-12-15",""
"1971-110E","OPS 7898 (P/L 4)","5682","US","","","","","","0","1971-12-14","NO ELEMENTS AVAILABLE"
"1971-110D","OPS 7898 (P/L 3)","5681","US","","","","","","0","1971-12-14","NO ELEMENTS AVAILABLE"
"1971-110C","OPS 7898 (P/L 2)","5680","US","","","","","","0","1971-12-14","NO ELEMENTS AVAILABLE"
"1971-110B","THORAD AGENA D R/B","5679","US","","","","","","0","1971-12-14","NO ELEMENTS AVAILABLE"
"1971-110A","OPS 7898 (P/L 1)","5678","US","","","","","","0","1971-12-14","NO ELEMENTS AVAILABLE"
"1969-082JF","THORAD AGENA D DEB","5635","US","100.56","69.95","787","783","SMALL","0","1969-09-30",""
"1965-108N","TITAN 3C TRANSTAGE DEB","5632","US","347.63","25.90","19612","387","MEDIUM","0","1965-12-21",""
"1971-099B","SL-8 R/B","5615","CIS","109.29","74.03","1212","1176","LARGE","0","1971-11-20",""
"1971-099A","COSMOS 457","5614","CIS","109.42","74.03","1217","1182","LARGE","0","1971-11-20",""
"1966-025H","OV1-5 DEB","5599","US","99.93","144.62","792","718","SMALL","0","1966-03-30",""
"1971-015CA","COSMOS 397 DEB *","5597","CIS","99.00","66.57","724","698","SMALL","0","1971-02-25",""
"1968-097CW","COSMOS 252 DEB *","5595","CIS","96.45","62.72","746","431","SMALL","0","1968-11-01",""
"1971-095C","TITAN 3C TRANSTAGE R/B","5589","US","1481.67","10.28","37330","36018","LARGE","0","1971-11-03",""
"1971-095B","OPS 9432 (DSCS 2-2)","5588","US","1437.81","8.44","35844","35797","LARGE","0","1971-11-03",""
"1971-095A","OPS 9431 (DSCS 2-1)","5587","US","1436.07","8.48","35808","35765","LARGE","0","1971-11-03",""
"1971-093B","BLACK ARROW R/B","5581","UK","103.37","82.04","1309","527","MEDIUM","0","1971-10-28",""
"1971-093A","PROSPERO (BLACK ARROW)","5580","UK","103.27","82.04","1299","528","MEDIUM","0","1971-10-28",""
"1971-089A","ASTEX 1","5560","US","99.45","92.72","742","722","LARGE","0","1971-10-17",""
"1971-087A","OPS 4311 (DMSP 5B F1)","5557","US","100.90","99.05","839","764","LARGE","0","1971-10-14",""
"1971-087B","THOR BURNER 2 R/B","5556","US","101.20","99.14","860","771","LARGE","0","1971-10-14",""
"1971-086J","SL-8 R/B","5555","CIS","117.36","74.02","1622","1503","LARGE","0","1971-10-13",""
"1971-086H","COSMOS 451","5554","CIS","116.67","74.03","1573","1489","MEDIUM","0","1971-10-13",""
"1971-086G","COSMOS 450","5553","CIS","115.88","74.03","1529","1461","MEDIUM","0","1971-10-13",""
"1971-086F","COSMOS 449","5552","CIS","116.25","74.03","1541","1483","MEDIUM","0","1971-10-13",""
"1971-086E","COSMOS 448","5551","CIS","115.50","74.03","1516","1440","MEDIUM","0","1971-10-13",""
"1971-086D","COSMOS 447","5550","CIS","115.15","74.03","1514","1410","MEDIUM","0","1971-10-13",""
"1971-086C","COSMOS 446","5549","CIS","114.79","74.03","1511","1381","MEDIUM","0","1971-10-13",""
"1971-086B","COSMOS 445","5548","CIS","114.45","74.03","1511","1350","MEDIUM","0","1971-10-13",""
"1971-086A","COSMOS 444","5547","CIS","114.10","74.03","1508","1321","MEDIUM","0","1971-10-13",""
"1971-015BV","COSMOS 397 DEB *","5531","CIS","100.79","66.67","827","765","SMALL","0","1971-02-25",""
"1971-015BT","COSMOS 397 DEB *","5529","CIS","100.56","66.85","821","749","SMALL","0","1971-02-25",""
"1971-015BR","COSMOS 397 DEB *","5527","CIS","102.68","66.90","956","815","SMALL","0","1971-02-25",""
"1969-082HY","THORAD AGENA D DEB","5519","US","100.16","70.06","805","728","SMALL","0","1969-09-30",""
"1965-108M","TITAN 3C TRANSTAGE DEB","5515","US","541.68","28.07","30208","1059","MEDIUM","0","1965-12-21",""
"1970-025LL","THORAD AGENA D DEB","5507","US","101.82","99.28","867","823","SMALL","0","1970-04-08",""
"1970-025LG","THORAD AGENA D DEB","5502","US","100.16","99.54","787","745","SMALL","0","1970-04-08",""
"1971-080B","M-4S R/B","5498","JPN","111.77","32.03","1749","867","MEDIUM","0","1971-09-28",""
"1971-082C","SL-12 R/B(2)","5490","CIS","","","","","","0","1971-09-28","SELENOCENTRIC ORBIT (MOON)"
"1971-082A","LUNA 19","5488","CIS","","","","","","0","1971-09-28","SELENOCENTRIC ORBIT (MOON)"
"1971-080A","SHINSEI (MS-F2)","5485","JPN","113.02","32.05","1860","870","MEDIUM","0","1971-09-28",""
"1965-108J","TITAN 3C TRANSTAGE DEB","5457","US","531.05","27.18","29792","897","SMALL","0","1965-12-21",""
"1971-073B","SL-12 R/B(2)","5449","CIS","","","","","","0","1971-09-02","SELENOCENTRIC ORBIT (MOON)"
"1970-067D","SCOUT A DEB","5447","US","108.81","89.83","1408","935","SMALL","0","1970-08-27",""
"1970-025LE","THORAD AGENA D DEB","5446","US","105.25","100.42","1072","941","SMALL","0","1970-04-08",""
"1967-114E","DELTA 1 DEB","5443","US","114.58","101.29","1485","1388","SMALL","0","1967-11-10",""
"1971-071B","SCOUT B-1 R/B","5438","US","98.79","50.15","777","625","MEDIUM","0","1971-08-16",""
"1971-071A","EOLE 1 (CAS-A)","5435","FR","98.96","50.14","787","631","LARGE","0","1971-08-16",""
"1969-082HW","THORAD AGENA D DEB","5430","US","101.66","70.11","883","792","SMALL","0","1969-09-30",""
"1971-069C","COSMOS 434 DEB","5426","CIS","97.92","49.53","713","605","SMALL","0","1971-08-12",""
"1970-025LA","THORAD AGENA D DEB","5422","US","101.37","100.03","897","749","SMALL","0","1970-04-08",""
"1971-015BN","COSMOS 397 DEB *","5416","CIS","104.72","65.79","1038","925","SMALL","0","1971-02-25",""
"1971-015BL","COSMOS 397 DEB *","5414","CIS","102.72","66.77","943","831","SMALL","0","1971-02-25",""
"1971-067E","RIGIDSPHERE 2 (LCS 4)","5398","US","100.44","87.63","825","734","MEDIUM","0","1971-08-07",""
"1971-067B","OV1-21 R/B","5397","US","101.59","87.62","892","776","LARGE","0","1971-08-07",""
"1971-067K","OV1-20/OV1-21 AKM","5395","US","100.20","87.62","812","724","LARGE","0","1971-08-07",""
"1970-025KX","THORAD AGENA D DEB","5392","US","102.63","100.05","919","847","SMALL","0","1970-04-08",""
"1970-025KV","THORAD AGENA D DEB","5390","US","104.25","100.11","1000","919","SMALL","0","1970-04-08",""
"1970-025KU","THORAD AGENA D DEB","5389","US","109.86","99.79","1375","1065","SMALL","0","1970-04-08",""
"1970-025KT","THORAD AGENA D DEB","5388","US","107.85","99.71","1232","1022","SMALL","0","1970-04-08",""
"1970-025KS","THORAD AGENA D DEB *","5387","US","119.31","101.06","2199","1101","SMALL","0","1970-04-08",""
"1971-067N","OV1-20/OV1-21 DEB","5384","US","101.14","87.62","870","756","MEDIUM","0","1971-08-07",""
